route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible,brigade
T12,2,"2_5683071^+","Os. Sobieskiego",1,611636,0,1
T12,2,"2_5683072^+","Os. Sobieskiego",1,611636,0,1
T12,2,"2_5683073^+","Os. Sobieskiego",1,611636,0,1
T12,2,"2_5683074^+","Os. Sobieskiego",1,611636,0,1
T12,2,"2_5683075^+","Os. Sobieskiego",1,611636,0,1
T12,2,"2_5683076^+","Os. Sobieskiego",1,611636,0,1
T12,2,"2_5683077^+","Os. Sobieskiego",1,611636,0,1
T12,2,"2_5683078^+","Os. Sobieskiego",1,611636,0,1
T12,2,"2_5683079^+","Os. Sobieskiego",1,611636,0,1
T12,2,"2_5683080^+","Os. Sobieskiego",1,611636,0,1
T12,2,"2_5683081^+","Os. Sobieskiego",1,611636,0,1
T12,2,"2_5683082^+","Os. Sobieskiego",1,611636,0,1
T12,2,"2_5683083^+","Os. Sobieskiego",1,611636,0,1
T12,2,"2_5683084^+","Os. Sobieskiego",1,611636,0,1
T12,2,"2_5683085^+","Os. Sobieskiego",1,611636,0,1
T12,2,"2_5683086^+","Os. Sobieskiego",1,611636,0,1
T12,2,"2_5683087^+","Os. Sobieskiego",1,611636,0,1
T12,2,"2_5683088^+","Os. Sobieskiego",1,611636,0,1
T12,2,"2_5683089^+","Os. Sobieskiego",1,611636,0,1
T12,2,"2_5683090^+","Os. Sobieskiego",1,611636,0,1
T12,2,"2_5683095^+","Os. Sobieskiego",1,611636,0,10
T12,2,"2_5683096^+","Os. Sobieskiego",1,611636,0,10
T12,2,"2_5683097^+","Os. Sobieskiego",1,611636,0,10
T12,2,"2_5683098^+","Os. Sobieskiego",1,611636,0,10
T12,2,"2_5683099^+","Os. Sobieskiego",1,611636,0,10
T12,2,"2_5683100^+","Os. Sobieskiego",1,611636,0,10
T12,2,"2_5683101^+","Os. Sobieskiego",1,611636,0,10
T12,2,"2_5683106^+","Os. Sobieskiego",1,611636,0,11
T12,2,"2_5683107^+","Os. Sobieskiego",1,611636,0,11
T12,2,"2_5683108^+","Os. Sobieskiego",1,611636,0,11
T12,2,"2_5683109^+","Os. Sobieskiego",1,611636,0,11
T12,2,"2_5683118^+","Os. Sobieskiego",1,611636,0,12
T12,2,"2_5683119^+","Os. Sobieskiego",1,611636,0,12
T12,2,"2_5683120^+","Os. Sobieskiego",1,611636,0,12
T12,2,"2_5683121^+","Os. Sobieskiego",1,611636,0,12
T12,2,"2_5683133^+","Os. Sobieskiego",1,611636,0,2
T12,2,"2_5683134^+","Os. Sobieskiego",1,611636,0,2
T12,2,"2_5683135^+","Os. Sobieskiego",1,611636,0,2
T12,2,"2_5683136^+","Os. Sobieskiego",1,611636,0,2
T12,2,"2_5683137^+","Os. Sobieskiego",1,611636,0,2
T12,2,"2_5683138^+","Os. Sobieskiego",1,611636,0,2
T12,2,"2_5683139^+","Os. Sobieskiego",1,611636,0,2
T12,2,"2_5683140^+","Os. Sobieskiego",1,611636,0,2
T12,2,"2_5683141^+","Os. Sobieskiego",1,611636,0,2
T12,2,"2_5683142^+","Os. Sobieskiego",1,611636,0,2
T12,2,"2_5683143^+","Os. Sobieskiego",1,611636,0,2
T12,2,"2_5683144^+","Os. Sobieskiego",1,611636,0,2
T12,2,"2_5683145^+","Os. Sobieskiego",1,611636,0,2
T12,2,"2_5683146^+","Os. Sobieskiego",1,611636,0,2
T12,2,"2_5683147^+","Os. Sobieskiego",1,611636,0,2
T12,2,"2_5683148^+","Os. Sobieskiego",1,611636,0,2
T12,2,"2_5683149^+","Os. Sobieskiego",1,611636,0,2
T12,2,"2_5683150^+","Os. Sobieskiego",1,611636,0,2
T12,2,"2_5683151^+","Os. Sobieskiego",1,611636,0,2
T12,2,"2_5683152^+","Os. Sobieskiego",1,611636,0,2
T12,2,"2_5683153^+","Os. Sobieskiego",1,611636,0,2
T12,2,"2_5683177^+","Os. Sobieskiego",1,611636,0,3
T12,2,"2_5683178^+","Os. Sobieskiego",1,611636,0,3
T12,2,"2_5683179^+","Os. Sobieskiego",1,611636,0,3
T12,2,"2_5683180^+","Os. Sobieskiego",1,611636,0,3
T12,2,"2_5683181^+","Os. Sobieskiego",1,611636,0,3
T12,2,"2_5683182^+","Os. Sobieskiego",1,611636,0,3
T12,2,"2_5683183^+","Os. Sobieskiego",1,611636,0,3
T12,2,"2_5683184^+","Os. Sobieskiego",1,611636,0,3
T12,2,"2_5683185^+","Os. Sobieskiego",1,611636,0,3
T12,2,"2_5683186^+","Os. Sobieskiego",1,611636,0,3
T12,2,"2_5683187^+","Os. Sobieskiego",1,611636,0,3
T12,2,"2_5683188^+","Os. Sobieskiego",1,611636,0,3
T12,2,"2_5683189^+","Os. Sobieskiego",1,611636,0,3
T12,2,"2_5683190^+","Os. Sobieskiego",1,611636,0,3
T12,2,"2_5683191^+","Os. Sobieskiego",1,611636,0,3
T12,2,"2_5683192^+","Os. Sobieskiego",1,611636,0,3
T12,2,"2_5683193^+","Os. Sobieskiego",1,611636,0,3
T12,2,"2_5683194^+","Os. Sobieskiego",1,611636,0,3
T12,2,"2_5683195^+","Os. Sobieskiego",1,611636,0,3
T12,2,"2_5683196^+","Os. Sobieskiego",1,611636,0,3
T12,2,"2_5683197^+","Os. Sobieskiego",1,611636,0,3
T12,2,"2_5683198^+","Os. Sobieskiego",1,611636,0,3
T12,2,"2_5683199^+","Os. Sobieskiego",1,611636,0,3
T12,2,"2_5683200^+","Os. Sobieskiego",1,611636,0,3
T12,2,"2_5683207^+","Os. Sobieskiego",1,611636,0,4
T12,2,"2_5683208^+","Os. Sobieskiego",1,611636,0,4
T12,2,"2_5683209^+","Os. Sobieskiego",1,611636,0,4
T12,2,"2_5683210^+","Os. Sobieskiego",1,611636,0,4
T12,2,"2_5683211^+","Os. Sobieskiego",1,611636,0,4
T12,2,"2_5683212^+","Os. Sobieskiego",1,611636,0,4
T12,2,"2_5683213^+","Os. Sobieskiego",1,611636,0,4
T12,2,"2_5683214^+","Os. Sobieskiego",1,611636,0,4
T12,2,"2_5683215^+","Os. Sobieskiego",1,611636,0,4
T12,2,"2_5683216^+","Os. Sobieskiego",1,611636,0,4
T12,2,"2_5683217^+","Os. Sobieskiego",1,611636,0,4
T12,2,"2_5683218^+","Os. Sobieskiego",1,611636,0,4
T12,2,"2_5683219^+","Os. Sobieskiego",1,611636,0,4
T12,2,"2_5683220^+","Os. Sobieskiego",1,611636,0,4
T12,2,"2_5683221^+","Os. Sobieskiego",1,611636,0,4
T12,2,"2_5683222^+","Os. Sobieskiego",1,611636,0,4
T12,2,"2_5683223^+","Os. Sobieskiego",1,611636,0,4
T12,2,"2_5683224^+","Os. Sobieskiego",1,611636,0,4
T12,2,"2_5683225^+","Os. Sobieskiego",1,611636,0,4
T12,2,"2_5683226^+","Os. Sobieskiego",1,611636,0,4
T12,2,"2_5683227^+","Os. Sobieskiego",1,611636,0,4
T12,2,"2_5683228^+","Os. Sobieskiego",1,611636,0,4
T12,2,"2_5683229^+","Os. Sobieskiego",1,611636,0,4
T12,2,"2_5683230^+","Os. Sobieskiego",1,611636,0,4
T12,2,"2_5683237^+","Os. Sobieskiego",1,611636,0,5
T12,2,"2_5683238^+","Os. Sobieskiego",1,611636,0,5
T12,2,"2_5683239^+","Os. Sobieskiego",1,611636,0,5
T12,2,"2_5683240^+","Os. Sobieskiego",1,611636,0,5
T12,2,"2_5683241^+","Os. Sobieskiego",1,611636,0,5
T12,2,"2_5683242^+","Os. Sobieskiego",1,611636,0,5
T12,2,"2_5683243^+","Os. Sobieskiego",1,611636,0,5
T12,2,"2_5683244^+","Os. Sobieskiego",1,611636,0,5
T12,2,"2_5683245^+","Os. Sobieskiego",1,611636,0,5
T12,2,"2_5683246^+","Os. Sobieskiego",1,611636,0,5
T12,2,"2_5683247^+","Os. Sobieskiego",1,611636,0,5
T12,2,"2_5683248^+","Os. Sobieskiego",1,611636,0,5
T12,2,"2_5683249^+","Os. Sobieskiego",1,611636,0,5
T12,2,"2_5683250^+","Os. Sobieskiego",1,611636,0,5
T12,2,"2_5683251^+","Os. Sobieskiego",1,611636,0,5
T12,2,"2_5683252^+","Os. Sobieskiego",1,611636,0,5
T12,2,"2_5683253^+","Os. Sobieskiego",1,611636,0,5
T12,2,"2_5683254^+","Os. Sobieskiego",1,611636,0,5
T12,2,"2_5683255^+","Os. Sobieskiego",1,611636,0,5
T12,2,"2_5683256^+","Os. Sobieskiego",1,611636,0,5
T12,2,"2_5683257^+","Os. Sobieskiego",1,611636,0,5
T12,2,"2_5683258^+","Os. Sobieskiego",1,611636,0,5
T12,2,"2_5683259^+","Os. Sobieskiego",1,611636,0,5
T12,2,"2_5683260^+","Os. Sobieskiego",1,611636,0,5
T12,2,"2_5683267^+","Os. Sobieskiego",1,611636,0,6
T12,2,"2_5683268^+","Os. Sobieskiego",1,611636,0,6
T12,2,"2_5683269^+","Os. Sobieskiego",1,611636,0,6
T12,2,"2_5683270^+","Os. Sobieskiego",1,611636,0,6
T12,2,"2_5683271^+","Os. Sobieskiego",1,611636,0,6
T12,2,"2_5683272^+","Os. Sobieskiego",1,611636,0,6
T12,2,"2_5683273^+","Os. Sobieskiego",1,611636,0,6
T12,2,"2_5683274^+","Os. Sobieskiego",1,611636,0,6
T12,2,"2_5683275^+","Os. Sobieskiego",1,611636,0,6
T12,2,"2_5683276^+","Os. Sobieskiego",1,611636,0,6
T12,2,"2_5683277^+","Os. Sobieskiego",1,611636,0,6
T12,2,"2_5683278^+","Os. Sobieskiego",1,611636,0,6
T12,2,"2_5683279^+","Os. Sobieskiego",1,611636,0,6
T12,2,"2_5683280^+","Os. Sobieskiego",1,611636,0,6
T12,2,"2_5683281^+","Os. Sobieskiego",1,611636,0,6
T12,2,"2_5683282^+","Os. Sobieskiego",1,611636,0,6
T12,2,"2_5683283^+","Os. Sobieskiego",1,611636,0,6
T12,2,"2_5683284^+","Os. Sobieskiego",1,611636,0,6
T12,2,"2_5683285^+","Os. Sobieskiego",1,611636,0,6
T12,2,"2_5683286^+","Os. Sobieskiego",1,611636,0,6
T12,2,"2_5683287^+","Os. Sobieskiego",1,611636,0,6
T12,2,"2_5683288^+","Os. Sobieskiego",1,611636,0,6
T12,2,"2_5683289^+","Os. Sobieskiego",1,611636,0,6
T12,2,"2_5683290^+","Os. Sobieskiego",1,611636,0,6
T12,2,"2_5683296^+","Os. Sobieskiego",1,611636,0,7
T12,2,"2_5683297^+","Os. Sobieskiego",1,611636,0,7
T12,2,"2_5683298^+","Os. Sobieskiego",1,611636,0,7
T12,2,"2_5683299^+","Os. Sobieskiego",1,611636,0,7
T12,2,"2_5683300^+","Os. Sobieskiego",1,611636,0,7
T12,2,"2_5683301^+","Os. Sobieskiego",1,611636,0,7
T12,2,"2_5683302^+","Os. Sobieskiego",1,611636,0,7
T12,2,"2_5683303^+","Os. Sobieskiego",1,611636,0,7
T12,2,"2_5683304^+","Os. Sobieskiego",1,611636,0,7
T12,2,"2_5683305^+","Os. Sobieskiego",1,611636,0,7
T12,2,"2_5683306^+","Os. Sobieskiego",1,611636,0,7
T12,2,"2_5683307^+","Os. Sobieskiego",1,611636,0,7
T12,2,"2_5683308^+","Os. Sobieskiego",1,611636,0,7
T12,2,"2_5683309^+","Os. Sobieskiego",1,611636,0,7
T12,2,"2_5683310^+","Os. Sobieskiego",1,611636,0,7
T12,2,"2_5683311^+","Os. Sobieskiego",1,611636,0,7
T12,2,"2_5683312^+","Os. Sobieskiego",1,611636,0,7
T12,2,"2_5683313^+","Os. Sobieskiego",1,611636,0,7
T12,2,"2_5683314^+","Os. Sobieskiego",1,611636,0,7
T12,2,"2_5683315^+","Os. Sobieskiego",1,611636,0,7
T12,2,"2_5683320^+","Os. Sobieskiego",1,611636,0,8
T12,2,"2_5683321^+","Os. Sobieskiego",1,611636,0,8
T12,2,"2_5683322^+","Os. Sobieskiego",1,611636,0,8
T12,2,"2_5683323^+","Os. Sobieskiego",1,611636,0,8
T12,2,"2_5683324^+","Os. Sobieskiego",1,611636,0,8
T12,2,"2_5683325^+","Os. Sobieskiego",1,611636,0,8
T12,2,"2_5683326^+","Os. Sobieskiego",1,611636,0,8
T12,2,"2_5683327^+","Os. Sobieskiego",1,611636,0,8
T12,2,"2_5683328^+","Os. Sobieskiego",1,611636,0,8
T12,2,"2_5683329^+","Os. Sobieskiego",1,611636,0,8
T12,2,"2_5683330^+","Os. Sobieskiego",1,611636,0,8
T12,2,"2_5683331^+","Os. Sobieskiego",1,611636,0,8
T12,2,"2_5683332^+","Os. Sobieskiego",1,611636,0,8
T12,2,"2_5683333^+","Os. Sobieskiego",1,611636,0,8
T12,2,"2_5683334^+","Os. Sobieskiego",1,611636,0,8
T12,2,"2_5683335^+","Os. Sobieskiego",1,611636,0,8
T12,2,"2_5683336^+","Os. Sobieskiego",1,611636,0,8
T12,2,"2_5683337^+","Os. Sobieskiego",1,611636,0,8
T12,2,"2_5683338^+","Os. Sobieskiego",1,611636,0,8
T12,2,"2_5683339^+","Os. Sobieskiego",1,611636,0,8
T12,2,"2_5683340^+","Os. Sobieskiego",1,611636,0,8
T12,2,"2_5683341^+","Os. Sobieskiego",1,611636,0,8
T12,2,"2_5683342^+","Os. Sobieskiego",1,611636,0,8
T12,2,"2_5683347^+","Os. Sobieskiego",1,611636,0,9
T12,2,"2_5683348^+","Os. Sobieskiego",1,611636,0,9
T12,2,"2_5683349^+","Os. Sobieskiego",1,611636,0,9
T12,2,"2_5683350^+","Os. Sobieskiego",1,611636,0,9
T12,2,"2_5683351^+","Os. Sobieskiego",1,611636,0,9
T12,2,"2_5683352^+","Os. Sobieskiego",1,611636,0,9
T12,2,"2_5683353^+","Os. Sobieskiego",1,611636,0,9
T12,2,"2_5683354^+","Os. Sobieskiego",1,611636,0,9
T12,2,"2_5683355^+","Os. Sobieskiego",1,611636,0,9
T12,2,"2_5683356^+","Os. Sobieskiego",1,611636,0,9
T12,2,"2_5683357^+","Os. Sobieskiego",1,611636,0,9
T12,2,"2_5683358^+","Os. Sobieskiego",1,611636,0,9
T12,2,"2_5683359^+","Os. Sobieskiego",1,611636,0,9
T12,2,"2_5683360^+","Os. Sobieskiego",1,611636,0,9
T12,2,"2_5683361^+","Os. Sobieskiego",1,611636,0,9
T12,2,"2_5683362^+","Os. Sobieskiego",1,611636,0,9
T12,2,"2_5683363^+","Os. Sobieskiego",1,611636,0,9
T12,2,"2_5683364^+","Os. Sobieskiego",1,611636,0,9
T12,2,"2_5683176","Os. Sobieskiego",1,611782,0,3
T12,2,"2_5683206","Os. Sobieskiego",1,611782,0,4
T12,2,"2_5683236","Os. Sobieskiego",1,611782,0,5
T12,2,"2_5683266","Os. Sobieskiego",1,611782,0,6
T12,2,"2_5683201^Ż","Żniwna",1,611783,0,3
T12,2,"2_5683231^Ż","Żniwna",1,611783,0,4
T12,2,"2_5683261^Ż","Żniwna",1,611783,0,5
T12,2,"2_5683291^Ż","Żniwna",1,611783,0,6
T12,3,"3_5643341^+","Os. Sobieskiego",1,604216,0,1
T12,3,"3_5643342^+","Os. Sobieskiego",1,604216,0,1
T12,3,"3_5643343^+","Os. Sobieskiego",1,604216,0,1
T12,3,"3_5643344^+","Os. Sobieskiego",1,604216,0,1
T12,3,"3_5643345^+","Os. Sobieskiego",1,604216,0,1
T12,3,"3_5643346^+","Os. Sobieskiego",1,604216,0,1
T12,3,"3_5643347^+","Os. Sobieskiego",1,604216,0,1
T12,3,"3_5643348^+","Os. Sobieskiego",1,604216,0,1
T12,3,"3_5643349^+","Os. Sobieskiego",1,604216,0,1
T12,3,"3_5643350^+","Os. Sobieskiego",1,604216,0,1
T12,3,"3_5643351^+","Os. Sobieskiego",1,604216,0,1
T12,3,"3_5643352^+","Os. Sobieskiego",1,604216,0,1
T12,3,"3_5643353^+","Os. Sobieskiego",1,604216,0,1
T12,3,"3_5643354^+","Os. Sobieskiego",1,604216,0,1
T12,3,"3_5643355^+","Os. Sobieskiego",1,604216,0,1
T12,3,"3_5643356^+","Os. Sobieskiego",1,604216,0,1
T12,3,"3_5643357^+","Os. Sobieskiego",1,604216,0,1
T12,3,"3_5643358^+","Os. Sobieskiego",1,604216,0,1
T12,3,"3_5643359^+","Os. Sobieskiego",1,604216,0,1
T12,3,"3_5643360^+","Os. Sobieskiego",1,604216,0,1
T12,3,"3_5643361^+","Os. Sobieskiego",1,604216,0,1
T12,3,"3_5643362^+","Os. Sobieskiego",1,604216,0,1
T12,3,"3_5643363^+","Os. Sobieskiego",1,604216,0,1
T12,3,"3_5643364^+","Os. Sobieskiego",1,604216,0,1
T12,3,"3_5643369^+","Os. Sobieskiego",1,604216,0,10
T12,3,"3_5643370^+","Os. Sobieskiego",1,604216,0,10
T12,3,"3_5643385^+","Os. Sobieskiego",1,604216,0,11
T12,3,"3_5643386^+","Os. Sobieskiego",1,604216,0,11
T12,3,"3_5643397^+","Os. Sobieskiego",1,604216,0,12
T12,3,"3_5643398^+","Os. Sobieskiego",1,604216,0,12
T12,3,"3_5643410^+","Os. Sobieskiego",1,604216,0,2
T12,3,"3_5643411^+","Os. Sobieskiego",1,604216,0,2
T12,3,"3_5643412^+","Os. Sobieskiego",1,604216,0,2
T12,3,"3_5643413^+","Os. Sobieskiego",1,604216,0,2
T12,3,"3_5643414^+","Os. Sobieskiego",1,604216,0,2
T12,3,"3_5643415^+","Os. Sobieskiego",1,604216,0,2
T12,3,"3_5643416^+","Os. Sobieskiego",1,604216,0,2
T12,3,"3_5643417^+","Os. Sobieskiego",1,604216,0,2
T12,3,"3_5643418^+","Os. Sobieskiego",1,604216,0,2
T12,3,"3_5643419^+","Os. Sobieskiego",1,604216,0,2
T12,3,"3_5643420^+","Os. Sobieskiego",1,604216,0,2
T12,3,"3_5643421^+","Os. Sobieskiego",1,604216,0,2
T12,3,"3_5643422^+","Os. Sobieskiego",1,604216,0,2
T12,3,"3_5643423^+","Os. Sobieskiego",1,604216,0,2
T12,3,"3_5643424^+","Os. Sobieskiego",1,604216,0,2
T12,3,"3_5643425^+","Os. Sobieskiego",1,604216,0,2
T12,3,"3_5643426^+","Os. Sobieskiego",1,604216,0,2
T12,3,"3_5643427^+","Os. Sobieskiego",1,604216,0,2
T12,3,"3_5643428^+","Os. Sobieskiego",1,604216,0,2
T12,3,"3_5643429^+","Os. Sobieskiego",1,604216,0,2
T12,3,"3_5643430^+","Os. Sobieskiego",1,604216,0,2
T12,3,"3_5643431^+","Os. Sobieskiego",1,604216,0,2
T12,3,"3_5643432^+","Os. Sobieskiego",1,604216,0,2
T12,3,"3_5643433^+","Os. Sobieskiego",1,604216,0,2
T12,3,"3_5643434^+","Os. Sobieskiego",1,604216,0,2
T12,3,"3_5643456^+","Os. Sobieskiego",1,604216,0,3
T12,3,"3_5643457^+","Os. Sobieskiego",1,604216,0,3
T12,3,"3_5643458^+","Os. Sobieskiego",1,604216,0,3
T12,3,"3_5643459^+","Os. Sobieskiego",1,604216,0,3
T12,3,"3_5643460^+","Os. Sobieskiego",1,604216,0,3
T12,3,"3_5643461^+","Os. Sobieskiego",1,604216,0,3
T12,3,"3_5643462^+","Os. Sobieskiego",1,604216,0,3
T12,3,"3_5643463^+","Os. Sobieskiego",1,604216,0,3
T12,3,"3_5643464^+","Os. Sobieskiego",1,604216,0,3
T12,3,"3_5643465^+","Os. Sobieskiego",1,604216,0,3
T12,3,"3_5643466^+","Os. Sobieskiego",1,604216,0,3
T12,3,"3_5643467^+","Os. Sobieskiego",1,604216,0,3
T12,3,"3_5643468^+","Os. Sobieskiego",1,604216,0,3
T12,3,"3_5643469^+","Os. Sobieskiego",1,604216,0,3
T12,3,"3_5643470^+","Os. Sobieskiego",1,604216,0,3
T12,3,"3_5643471^+","Os. Sobieskiego",1,604216,0,3
T12,3,"3_5643472^+","Os. Sobieskiego",1,604216,0,3
T12,3,"3_5643473^+","Os. Sobieskiego",1,604216,0,3
T12,3,"3_5643474^+","Os. Sobieskiego",1,604216,0,3
T12,3,"3_5643475^+","Os. Sobieskiego",1,604216,0,3
T12,3,"3_5643476^+","Os. Sobieskiego",1,604216,0,3
T12,3,"3_5643477^+","Os. Sobieskiego",1,604216,0,3
T12,3,"3_5643478^+","Os. Sobieskiego",1,604216,0,3
T12,3,"3_5643479^+","Os. Sobieskiego",1,604216,0,3
T12,3,"3_5643480^+","Os. Sobieskiego",1,604216,0,3
T12,3,"3_5643486^+","Os. Sobieskiego",1,604216,0,4
T12,3,"3_5643487^+","Os. Sobieskiego",1,604216,0,4
T12,3,"3_5643488^+","Os. Sobieskiego",1,604216,0,4
T12,3,"3_5643489^+","Os. Sobieskiego",1,604216,0,4
T12,3,"3_5643490^+","Os. Sobieskiego",1,604216,0,4
T12,3,"3_5643491^+","Os. Sobieskiego",1,604216,0,4
T12,3,"3_5643492^+","Os. Sobieskiego",1,604216,0,4
T12,3,"3_5643493^+","Os. Sobieskiego",1,604216,0,4
T12,3,"3_5643494^+","Os. Sobieskiego",1,604216,0,4
T12,3,"3_5643495^+","Os. Sobieskiego",1,604216,0,4
T12,3,"3_5643496^+","Os. Sobieskiego",1,604216,0,4
T12,3,"3_5643497^+","Os. Sobieskiego",1,604216,0,4
T12,3,"3_5643498^+","Os. Sobieskiego",1,604216,0,4
T12,3,"3_5643499^+","Os. Sobieskiego",1,604216,0,4
T12,3,"3_5643500^+","Os. Sobieskiego",1,604216,0,4
T12,3,"3_5643501^+","Os. Sobieskiego",1,604216,0,4
T12,3,"3_5643502^+","Os. Sobieskiego",1,604216,0,4
T12,3,"3_5643503^+","Os. Sobieskiego",1,604216,0,4
T12,3,"3_5643504^+","Os. Sobieskiego",1,604216,0,4
T12,3,"3_5643505^+","Os. Sobieskiego",1,604216,0,4
T12,3,"3_5643506^+","Os. Sobieskiego",1,604216,0,4
T12,3,"3_5643507^+","Os. Sobieskiego",1,604216,0,4
T12,3,"3_5643508^+","Os. Sobieskiego",1,604216,0,4
T12,3,"3_5643509^+","Os. Sobieskiego",1,604216,0,4
T12,3,"3_5643510^+","Os. Sobieskiego",1,604216,0,4
T12,3,"3_5643511^+","Os. Sobieskiego",1,604216,0,4
T12,3,"3_5643518^+","Os. Sobieskiego",1,604216,0,5
T12,3,"3_5643519^+","Os. Sobieskiego",1,604216,0,5
T12,3,"3_5643520^+","Os. Sobieskiego",1,604216,0,5
T12,3,"3_5643521^+","Os. Sobieskiego",1,604216,0,5
T12,3,"3_5643522^+","Os. Sobieskiego",1,604216,0,5
T12,3,"3_5643523^+","Os. Sobieskiego",1,604216,0,5
T12,3,"3_5643524^+","Os. Sobieskiego",1,604216,0,5
T12,3,"3_5643525^+","Os. Sobieskiego",1,604216,0,5
T12,3,"3_5643526^+","Os. Sobieskiego",1,604216,0,5
T12,3,"3_5643527^+","Os. Sobieskiego",1,604216,0,5
T12,3,"3_5643528^+","Os. Sobieskiego",1,604216,0,5
T12,3,"3_5643529^+","Os. Sobieskiego",1,604216,0,5
T12,3,"3_5643530^+","Os. Sobieskiego",1,604216,0,5
T12,3,"3_5643531^+","Os. Sobieskiego",1,604216,0,5
T12,3,"3_5643532^+","Os. Sobieskiego",1,604216,0,5
T12,3,"3_5643533^+","Os. Sobieskiego",1,604216,0,5
T12,3,"3_5643534^+","Os. Sobieskiego",1,604216,0,5
T12,3,"3_5643535^+","Os. Sobieskiego",1,604216,0,5
T12,3,"3_5643536^+","Os. Sobieskiego",1,604216,0,5
T12,3,"3_5643537^+","Os. Sobieskiego",1,604216,0,5
T12,3,"3_5643538^+","Os. Sobieskiego",1,604216,0,5
T12,3,"3_5643539^+","Os. Sobieskiego",1,604216,0,5
T12,3,"3_5643540^+","Os. Sobieskiego",1,604216,0,5
T12,3,"3_5643541^+","Os. Sobieskiego",1,604216,0,5
T12,3,"3_5643542^+","Os. Sobieskiego",1,604216,0,5
T12,3,"3_5643543^+","Os. Sobieskiego",1,604216,0,5
T12,3,"3_5643550^+","Os. Sobieskiego",1,604216,0,6
T12,3,"3_5643551^+","Os. Sobieskiego",1,604216,0,6
T12,3,"3_5643552^+","Os. Sobieskiego",1,604216,0,6
T12,3,"3_5643553^+","Os. Sobieskiego",1,604216,0,6
T12,3,"3_5643554^+","Os. Sobieskiego",1,604216,0,6
T12,3,"3_5643555^+","Os. Sobieskiego",1,604216,0,6
T12,3,"3_5643556^+","Os. Sobieskiego",1,604216,0,6
T12,3,"3_5643557^+","Os. Sobieskiego",1,604216,0,6
T12,3,"3_5643558^+","Os. Sobieskiego",1,604216,0,6
T12,3,"3_5643559^+","Os. Sobieskiego",1,604216,0,6
T12,3,"3_5643560^+","Os. Sobieskiego",1,604216,0,6
T12,3,"3_5643561^+","Os. Sobieskiego",1,604216,0,6
T12,3,"3_5643562^+","Os. Sobieskiego",1,604216,0,6
T12,3,"3_5643563^+","Os. Sobieskiego",1,604216,0,6
T12,3,"3_5643564^+","Os. Sobieskiego",1,604216,0,6
T12,3,"3_5643565^+","Os. Sobieskiego",1,604216,0,6
T12,3,"3_5643566^+","Os. Sobieskiego",1,604216,0,6
T12,3,"3_5643567^+","Os. Sobieskiego",1,604216,0,6
T12,3,"3_5643568^+","Os. Sobieskiego",1,604216,0,6
T12,3,"3_5643569^+","Os. Sobieskiego",1,604216,0,6
T12,3,"3_5643570^+","Os. Sobieskiego",1,604216,0,6
T12,3,"3_5643571^+","Os. Sobieskiego",1,604216,0,6
T12,3,"3_5643572^+","Os. Sobieskiego",1,604216,0,6
T12,3,"3_5643573^+","Os. Sobieskiego",1,604216,0,6
T12,3,"3_5643574^+","Os. Sobieskiego",1,604216,0,6
T12,3,"3_5643575^+","Os. Sobieskiego",1,604216,0,6
T12,3,"3_5643581^+","Os. Sobieskiego",1,604216,0,7
T12,3,"3_5643582^+","Os. Sobieskiego",1,604216,0,7
T12,3,"3_5643583^+","Os. Sobieskiego",1,604216,0,7
T12,3,"3_5643584^+","Os. Sobieskiego",1,604216,0,7
T12,3,"3_5643585^+","Os. Sobieskiego",1,604216,0,7
T12,3,"3_5643586^+","Os. Sobieskiego",1,604216,0,7
T12,3,"3_5643587^+","Os. Sobieskiego",1,604216,0,7
T12,3,"3_5643588^+","Os. Sobieskiego",1,604216,0,7
T12,3,"3_5643589^+","Os. Sobieskiego",1,604216,0,7
T12,3,"3_5643590^+","Os. Sobieskiego",1,604216,0,7
T12,3,"3_5643591^+","Os. Sobieskiego",1,604216,0,7
T12,3,"3_5643592^+","Os. Sobieskiego",1,604216,0,7
T12,3,"3_5643593^+","Os. Sobieskiego",1,604216,0,7
T12,3,"3_5643594^+","Os. Sobieskiego",1,604216,0,7
T12,3,"3_5643595^+","Os. Sobieskiego",1,604216,0,7
T12,3,"3_5643596^+","Os. Sobieskiego",1,604216,0,7
T12,3,"3_5643597^+","Os. Sobieskiego",1,604216,0,7
T12,3,"3_5643598^+","Os. Sobieskiego",1,604216,0,7
T12,3,"3_5643599^+","Os. Sobieskiego",1,604216,0,7
T12,3,"3_5643600^+","Os. Sobieskiego",1,604216,0,7
T12,3,"3_5643601^+","Os. Sobieskiego",1,604216,0,7
T12,3,"3_5643602^+","Os. Sobieskiego",1,604216,0,7
T12,3,"3_5643603^+","Os. Sobieskiego",1,604216,0,7
T12,3,"3_5643340","Os. Sobieskiego",1,604351,0,1
T12,3,"3_5643409","Os. Sobieskiego",1,604351,0,2
T12,3,"3_5643455","Os. Sobieskiego",1,604351,0,3
T12,3,"3_5643485","Os. Sobieskiego",1,604351,0,4
T12,3,"3_5643517","Os. Sobieskiego",1,604351,0,5
T12,3,"3_5643549","Os. Sobieskiego",1,604351,0,6
T12,3,"3_5643512^Ż","Żniwna",1,604352,0,4
T12,3,"3_5643544^Ż","Żniwna",1,604352,0,5
T12,3,"3_5643576^Ż","Żniwna",1,604352,0,6
